,smiles,mp
175073,CNCC1Cc2cc(Cl)cc(-c3cccc(C)c3C)c2O1,149.0
109941,CCC(C(=O)O)c1ccc(C(C)=O)cc1,51.0
158222,CC(C)(C)OC(=O)NC1CCN(c2ccc(C#N)cc2)CC1,188.5
57072,O=C(NC(=O)c1ccc2ncccc2c1)NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1,200.5
208636,COc1ccc([N+](=O)[O-])cc1OCCO,115.0
131831,CCC(CC)N(O)C(=O)Nc1ccc(C)c(NC(=O)N(O)C(CC)CC)c1,176.0
205144,Cc1cc(NC(=O)NN(c2ccccc2)c2cccc(CN)c2)ccc1N1CCCCC1=O,172.5
108678,O=C(NC/C=C\COc1cc(CN2CCCCC2)ccn1)NC1CCC1,131.0
123005,CC(C)c1nc(CO)n(Cc2ccc([N+](=O)[O-])cc2)c1Sc1cc(Cl)cc(Cl)c1,193.0
193615,CN(C)C(=O)C1=NO[C@@H](c2ccccc2)C1,60.0
120420,Cc1noc(NS(=O)(=O)c2ccccc2-c2ccc(-c3ncco3)cc2CN2CC(C)(C)CC2=O)c1C,121.5
20087,CC(C)Nc1ccc(NC(=O)C2(C)CC2)cc1C(F)(F)F,101.0
217572,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCC#Cc1ccc(Br)cc1)C2,161.0
214903,CC(C)CCS[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1ccc(=O)[nH]c1=O,66.5
208279,CCOC(=O)c1c(C)csc1N/C=C(\C#N)C(=O)OC(C)(C)C,144.0
217825,N#Cc1c(Cl)cccc1C(Br)Br,120.0
43932,COC(=O)C1=C(C)NC2=C(C(=O)OC2)C1c1ccccc1C,224.5
144095,Fc1ccc(Oc2ncccc2COCc2ccccc2)cc1,49.5
89023,CC(=O)Nc1ccc(C#CCCN2CC=C(c3ccccc3)CC2)nc1,159.0
156746,CO[C@H](c1cccs1)[C@H]1[C@@H](c2ccccc2)CC(=O)N1C,101.5
100108,C[C@@H](N(CCOCc1ccccc1)C(=O)c1ccc(OCC(F)(F)C(F)F)cc1)[C@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,56.5
29014,Cc1cc(C)cc(OCC(O)CNc2nc(-c3ccccc3)nc3ccccc23)c1,171.0
25166,COC(=O)Nc1nc2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,137.8
112348,CC(C)(C)OC(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)OCc1ccccc1,90.5
5823,c1ccc2oc(SSCCSSc3nc4ccccc4o3)nc2c1,124.5
125010,CCCCCCCCCCCC/C=C/c1ccc2c(c1)OCO2,35.0
90954,CN1C(=O)Cc2cnc(N3CCNCC3C(=O)c3ccccc3)nc21,159.0
48167,O=C(c1ccccc1)C1CCCS1(=O)=O,92.0
63387,C/C(=C\c1ccc(O)cc1)c1ccc2c(c1)C(C)(C)CC2(C)C,137.0
155279,Cc1cc(Sc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1Cc1nn[nH]n1,248.0
142967,CNc1nc(-c2cccc(CCc3ccccc3)c2)c2cc(OC)c(OC)cc2n1,96.0
6396,NCC1c2ccccc2CCN1CC(O)CN1CCOCC1,138.5
167011,Cc1oc(-c2ccccc2)nc1COc1ccc(Cn2cc(/C=C/C(=O)O)c(-c3ccccc3)c2)cc1,154.5
87948,Cc1c(C(F)(F)C(F)(F)F)ncn1-c1ncc(C(F)(F)F)cc1Cl,71.0
58957,CC1(C)CCC(C)(C)c2cc(C#Cc3ccc(C#N)cc3)ccc21,157.0
87255,O=C(O)C1CCCCCCCSC[C@@H](C(=O)O)NC1=O,168.5
122054,COc1cccc(C2CC(C)(Nc3ccc(C(C)=O)cc3)CCC2C(C)C)c1OCCCC(=O)O,90.0
192210,CSCCNC(=O)N(C)c1cnc(-c2cncc(F)c2)s1,118.0
131265,CCN(c1nc(C)cc(C)n1)c1c(N(C)C)csc1C,119.5
99630,O=C(NCCN1CCN(C(c2ccc(F)cc2)c2ccccn2)CC1)[C@@H]1CSC(c2cccnc2)N1,145.0
85280,CCOC(=O)[C@@H]1CCCN(CCCl)C1,191.0
55066,COc1cc(CO)c(OC)c(C)c1C,71.5
24078,CCCNc1nc(N)c2ncn(C3CCCCC3)c2n1,155.5
157975,Cc1ccc(S(=O)(=O)N(C(N)=O)c2cccc(C(=O)NC3CCCCCCCCCCC3)c2)cc1,126.5
61640,COc1ccnc(CO)c1Cl,104.0
191353,COc1ccc(/C=C/[N+](=O)[O-])c(F)c1,81.0
80565,O=Cc1ccc(-c2ccccc2-c2nnn(C(c3ccccc3)(c3ccccc3)c3ccccc3)n2)cc1,148.0
124570,Oc1cc2ccc(Br)cc2cc1C12CC3CC(CC(C3)C1)C2,215.5
55925,CCSc1scnc1C(=O)O,158.5
125650,OC(CCc1cccnc1)COc1ccc2ccccc2c1,94.0
21258,CN(C)S(=O)(=O)c1cc2c(c(C(=O)O)c1)OCCO2,220.5
36732,Cc1nc2nccc(-c3cccnc3)n2n1,244.5
15098,COc1ccc2c(c1)C(/N=C/c1ccc(O)c(OC)c1)CCO2,137.5
89453,Cc1ccccc1-c1c(NC(=O)Nc2c(C)cccc2C(C)C)c(=O)oc2c(F)cc(F)cc12,219.5
68922,O=C(O)CCCc1ccc(CCN(C/C=C/c2ccc(Cl)cc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,112.5
174442,Cn1ncc(/C=C/C(=O)Nc2ccc(Cc3nnco3)cc2)c1-c1ccc(F)cc1,223.5
200535,CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)/C=C/c2cccs2)ccc1OCCOC(F)(F)F,162.0
97258,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C(=O)CCCc1ccco1,63.0
148176,CCCC[C@H]1[C@@H](O)CC[C@@]2(C)CC[C@@H]3C[C@]12OC3(C)C,47.5
36063,Cc1ccc(CSc2nc3cc4c(cc3[nH]2)OC(C)O4)nc1,147.5
22905,CC(C(=O)N1c2ccccc2C(=O)N(C)c2cccnc21)N1CCN(C)CC1,207.0
104775,CCOP(=O)(CC(=O)NNc1nc2ccc(C(F)(F)F)cc2n(O)c1=O)OCC,194.5
121050,COc1ccc(N(C(=O)CN2C(=O)C(C)(Cc3n[nH]c4ccccc34)C(=O)N(c3cccnc3)c3ccccc32)C(C)C)cc1,163.0
111610,CCC1(CC)CC(c2ccc(F)cc2)=C(c2ccc(S(N)(=O)=O)cc2)C1,101.0
53711,CCN(CC)C(=O)COc1cc(-c2ccccc2)nc2ccccc12,97.0
85115,CCCc1nc(-n2cccc2)c(CO)[nH]1,156.5
19095,CCOc1cn(C)cc(-c2cccc(C(F)(F)F)c2)c1=S,154.0
77075,COc1cc(-c2cc(C3CCCC3)no2)cc2oc(=O)c(C)c(C)c12,128.0
191349,Cc1cc(CCNc2ncnc3c(F)ccc(F)c23)ccc1O,247.5
117673,O=C(O)CCCC1=C(n2nc(-c3c(-c4ccccc4)nn4ccccc34)ccc2=O)CCCC1,146.0
41593,CC1=C(Cl)C(c2ccccc2)C([N+](=O)[O-])=C(C)N1,192.0
126736,N#CCc1coc2ccc3c(c12)C=CCO3,100.0
28603,CCCCCNc1nc(C)c(C(=O)c2ccc(N)c([N+](=O)[O-])c2)s1,167.0
66346,O=C(O)c1ccnc(Br)c1,214.15
51768,NCCCN1c2ccccc2N=C(c2ccccc2F)c2ccccc21,144.25
141039,O=C(c1ccccc1)c1ccc(N2CCN(c3ccncc3)CC2)cc1,136.5
181969,CC(=O)Nc1ccc2c(c1)S(=O)(=O)NCN2C1CC1,231.0
211173,CCCCCC/C=C\CCCCCCCC(=O)N[C@H]1CCCNC(=O)C1,67.5
96291,COC(=O)C12CC(C(=O)OC)(C1)C2,92.0
79144,COc1ccc(C(=O)NC(C)(C#N)c2ccccn2)cc1,173.0
87586,O=C1c2ccccc2C(=O)N1CC1CCc2cccnc2O1,155.0
20150,CCN1c2cscc2CN(C)c2ccccc21,136.0
84305,C#CCOC(=O)Oc1ccc(C(=O)c2ccc(OC(=O)OCC#C)cc2)cc1,105.0
2405,C=CCSc1cc(C(=O)O)cc(S(N)(=O)=O)c1-c1ccccc1,79.5
37918,ON1C=CN(c2ccc(Cl)cc2)N1,305.0
93326,O=C1NC(C(=O)NCCO[N+](=O)[O-])C(Cc2ccccc2)S1,123.5
218094,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)[C@@](C)(O)[C@@H]5CC[C@]43C)[C@@H]2C1,235.0
41635,O=C(N[C@H]1CCCNC1=O)OCc1ccccc1,101.0
72929,CN(C)c1ccc(OCC(=O)c2cccc(Cl)c2)cc1,69.5
132428,O=C1/C(=C/c2ccncc2)CCc2cc(OCCn3ccnc3)ccc21,128.75
2802,CC(C)c1ccc(Cc2ccc(CC#N)n2C)cc1,61.5
172326,CCc1nc(/C=C/c2cn(-c3ccccc3)nc2O)co1,158.0
12960,CC(C)(C)c1cc(C=O)cc(I)c1O,124.0
208936,CC(=O)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F,37.0
189256,COc1c(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)ccc2c1CCC(NCC(F)F)CC2,118.0
9849,Cc1[nH]c(-c2ccccc2)c2c1C(c1ccccc1)=NCC(=O)N2,311.0
17024,N#CCc1ccc2oc([N+](=O)[O-])c(-c3ccccc3)c2c1,167.0
120140,COc1ccc(OC)c(-c2cn(/N=C/c3ccccc3)c(N)n2)c1,180.5
24181,CCOC(=O)c1cnc2n(c1=O)C(C)CC/C2=N\N,199.5
48829,O=c1c(CCCCBr)c(O)c2cccnc2n1-c1ccccc1,170.0
118760,CCN1CCC(=O)N(c2cc(Cl)ccc2C)C1=S,143.5
34168,CC1(CCS)CN2CCCC(C(=O)O)N2C1=O,120.5
26829,OC(CSC(=S)Nc1ccccn1)c1ccccc1,82.0
19159,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1nccn1Cc1ccc(Cl)cc1,172.0
46530,CN(C)/C=C(\C=O)c1ccc(Cl)cc1Cl,113.0
19743,CC(=O)Nc1cccc(C#C/C=C/c2cccc(NC(C)=O)c2)c1,277.0
110101,CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)c1c(F)cccc1C(F)(F)F)C(=O)CSCc1ccco1,106.5
222160,O=C(O)/C=C/C=C(c1cccc(F)c1)c1cccc(F)c1,163.0
197151,Cc1c(CNCC(C)C)n(C)c2ccc(NC(=O)c3ccc(OCC4CC4)cc3)cc12,142.5
7088,Cc1ccnc(NC(=O)C2=C(O)c3ccc4ccccc4c3S(=O)(=O)N2C)c1,221.0
100725,CN(C)c1cccc(OC(=O)NC2C(=O)N(CCC3C4CC5CC(C4)CC3C5)c3ccccc3N(c3ccccc3)C2=O)c1,188.5
194874,Cc1nnc(-c2ccc3occ(-c4ccc(CS(C)(=O)=O)cc4)c3c2)o1,250.5
210941,CC(C)(C)c1ccc(-c2nn(-c3ccc(F)cc3F)c3c2C2CCC3C2)cc1,131.0
216983,O=C(c1ccc(Cl)cc1)N1CCc2cc(S(=O)(=O)N3CCN(c4cccc(Cl)c4)CC3)ccc21,191.5
78469,COC1COCCC1(OC)c1cccc(OCc2ccc3ccccc3c2)c1,87.0
198004,CCOCc1nnc2c(C(F)(F)F)c(Cl)ccn12,104.0
206155,C=CC(=O)Nc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,193.0
220164,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)NC(=O)c4ccccc4)ccc32)c(C)c1C(=O)O,272.5
76690,CCOCCOc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1C#N,90.0
82592,CC(C)OCc1nc2nccnc2c(=O)[nH]1,198.5
131837,CCOC(=O)c1c2ccc(CC(=O)NOCC(=O)N3CCOCC3)ccc-2c(C(=O)OCC)c1N,197.0
21949,C/C=C1/CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3[C@H](N)C[C@]12C,121.5
129797,CSC1CC(=O)N1CC(=O)NCc1ccccc1,85.5
49411,CCc1nnc(-c2ccc(OC)cc2)n1-c1ccc(C(=O)N(C)C)cc1,136.0
112801,Cc1ccncc1NC(=O)OC(C)(C)C,92.0
164792,CNCC(O)c1cccc(F)c1,64.0
98739,CCCn1nc(C(C)(F)F)nc1Cc1ccc(-c2ccccc2-c2nnn[nH]2)nc1,199.75
193901,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3OCC4)CC2)CC1)c1ccccc1,122.5
96835,CC(C)c1ccccc1NC(=O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,226.0
13371,OC(Cc1ccccn1)(c1ccccc1)c1ccccc1,149.0
120535,O=C(N[C@H]1CC[C@H](O)CC1)OCc1ccccc1,149.5
86393,CCCCNC(=O)C(C)c1ccc(OC(C)=O)c(OC(C)=O)c1,72.0
187347,Cc1nc(N2CCN(CCc3ccccc3)C2=O)sc1C(=O)NCc1ccccc1,156.5
76020,COC(=O)c1sc2c(c1N)-c1ccccc1CN2c1ccccc1,139.0
12001,OC(c1ccccc1)C1CCN1C(c1ccccc1)c1ccccc1,88.0
29836,O=P1(c2ccc(F)cc2)c2ccccc2CN1c1ccc(Br)cc1,203.0
103004,O=C(O)c1ccc(NC(=O)c2ccccc2-c2ccccc2)cc1,247.5
120908,CCCCCCCCCCCCCCCCCC(=O)C(=O)OCC,43.5
165700,CSc1ccc(/N=C/c2ccc(Cl)cc2)cc1,204.0
175799,Cc1ccc2c(c1C)OC(=O)C2c1ccc(C(C)C)cc1,59.0
178360,Cc1ccc(C(=O)Nc2cc(-c3cccnc3)cc(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,277.0
124229,O=S(=O)(N/C(=N/O)Nc1ccc(Cl)cc1)c1cc2ccccc2o1,218.0
23199,O=C(NC(=O)c1c(Cl)cccc1Cl)Nc1ccc(C(F)(F)F)cn1,229.0
4709,COc1ccc(C(=O)N[C@H]2CCN(C)C[C@H]2c2ccccc2)cc1,165.5
217434,N#Cc1ccc(Nc2nc(NCc3ccco3)nc(Nc3ccc(O)cc3)n2)cc1,63.5
202868,CC(C)n1nc(-c2c(-c3ccccc3)nn3ccc(N4CCN(C(=O)N(C)C)CC4)cc23)ccc1=O,160.5
129141,COC(=O)c1cc(NC(=O)C(N)c2ccc3c(c2)C(C)(C)CCC3(C)C)cn1C,123.0
31312,Cc1c(-c2ccc(Cl)cc2)c2cc(OC(C)(C)C(=O)O)ccc2n1C,148.5
203280,O=C(Nc1ccc(CCO)c(CO)c1)OCc1ccccc1,102.0
118338,C[C@@H](N1CCN(c2ccc(Cl)cc2)C1=O)[C@@]1(c2ccc(F)cc2F)CO1,130.5
23728,COc1cccc(Cc2cnc(NCCSCc3nccs3)[nH]c2=O)c1,105.0
156229,CCCCN(CC)c1nc(C)nc2c1c(C)cn2-c1c(C)cc(CF)cc1C,164.0
186592,O[C@@H]1[C@@H](O)[C@H](Oc2cc(-c3ccnc(F)c3)cc(F)c2F)SC[C@H]1O,184.0
17884,CN1C(=O)N(c2ccccc2)S[N+]1(C)[O-],78.0
140143,COCC(=O)Nc1c(C(=O)c2cccc(C)c2)[nH]c2cc(Cl)ccc12,156.0
144179,CC(=O)OC1Cc2ccccc2N(C#N)c2ccccc21,113.5
163628,O=C(O)c1cn(-c2ccnc3ccccc23)cc1C1CC1,195.0
121296,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CCCCCNC(=O)Nc2ccccc2)CC1,215.5
47325,CN1C(=O)c2ccc(-c3ccc(Cl)cc3)cc2C1=O,131.5
90376,O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1NCc1ccccc1Cl,160.25
105998,CN(C)c1ccc(OCC2CCNCC2)cc1,211.5
87703,COc1ccc(S(=O)(=O)Nc2ccc(F)cc2Nc2ccccc2)cc1,173.5
115172,O=C1NC(=O)C(c2c3n(c4ccccc24)CCC(CO)C3)=C1c1coc2ccccc12,247.0
51796,C1=CC2(c3ccccc3CP(Cc3ccccc3)Cc3ccccc3)OC2(CP(Cc2ccccc2)Cc2ccccc2)C2OC12,204.0
59425,COc1cc(C(C)=O)ccc1OCCCN1CCC(C(O)(c2ccccc2)c2ccc(F)cc2)CC1,147.5
39086,COc1cc2ncnc(N3CCC(C(C)CN4C(C)=CC(C)=NS4(=O)=O)CC3)c2cc1OC,170.5
163983,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N3CCC[C@@H]3CN)nc21,127.5
180289,CC(O)c1cccc(-c2cc3c(=O)n(NS(C)(=O)=O)c(=O)[nH]c3cc2C(F)(F)F)c1,167.0
97839,CC(C)c1ccc2oc(C(O)COc3ccc(CO)cc3)cc2c1,99.0
214280,NCC1COc2cc(F)cc(-c3cccc(Cl)c3)c2N1,76.0
164701,CC(C)(CO)COc1ccc(N)cc1C#N,195.0
33135,CN1C(=O)C(C)(C)N=C(c2ccccc2F)c2cc(NC(=O)C(C)(C)N)ccc21,250.0
4474,COC(=O)c1ccccc1OCCOc1cccc2oc(-c3ccccc3)cc(=O)c12,160.5
162281,Cc1c(C(=O)Nc2ccc(N3CCC(N4CCNCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1,226.0
71301,Cc1ccc(N2CC(=O)N(C)C(=O)N2)cc1,193.5
108149,COc1cccc(C2N[C@H](C(=O)OC(C)(C)C)CS2)c1,171.0
204917,CCNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C)cc(O)c2C)CC(F)(F)C1(C)C,211.0
24660,O=C(O)c1cccc(Oc2ccc(Br)cc2)c1,172.0
149203,O=C1CC(c2cccc(-c3noc(CCCO)n3)c2)=Nc2ccc(-c3ccc(F)cc3)cc2N1,221.0
172294,COc1cc(CC(=O)O)ccc1OCc1nc(-c2ccco2)oc1C,163.0
139741,O=C(O)C(CCc1ccccc1)NS(=O)(=O)c1ccc2sc3ccccc3c2c1,149.5
68938,CCn1ncc(C(=O)c2ccc(S(C)(=O)=O)c(CO)c2Cl)c1O,73.0
26061,CCOC(=O)c1nn(-c2ccc(CP(=O)(OCC)OCC)cc2)nc1C,61.0
140328,Cc1nc(/C=C/c2nc3ccccc3c(=O)n2-c2ccccc2Cl)cs1,220.0
149168,Cc1cn(-c2cccc(C3=Nc4ccc(-c5ccccc5F)cc4NC(=O)C3)c2)c(C)n1,92.0
56803,Cc1ccc(-n2ncc(C(=O)O)c2C(N)=O)cc1C,231.75
66776,CCOc1sc(C)nc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,141.5
139009,O=C(O)C1=Cc2ccc(Cl)cc2SC1C(F)(F)F,226.5
68509,Cn1c(C(F)(F)F)cc(=O)n(-c2ccc(Cl)c(C(=O)O)c2)c1=O,235.5
144133,CCc1cccc(C)c1C(=O)N[C@@H](Cc1ccc(-c2c(C)n(C)c(=O)n(C)c2=O)cc1)C(=O)O,130.0
194211,CCCCc1ccc(C(=O)NCc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nc1,138.0
52277,CCc1cccc2c(S(=O)(=O)c3ccc(C)cc3)cnnc12,133.5
187363,Cc1nc(N2CCN(Cc3ccc(Cl)cc3)C2=O)sc1C(=O)NCc1cccnc1,178.5
126109,CN(C)c1cc(S(=O)(=O)c2ccccc2)cc(Br)n1,129.0
68800,Cc1ccc(-c2csc(C(=O)Nc3nnn[nH]3)n2)cc1,277.0
199371,CCCCN(CCCC)c1ccc(/C=C/c2ccc(/C=C/C3=C(C#N)C(=C(C#N)C#N)OC3(C)C(F)(F)F)cc2)c(OC)c1,176.0
10573,NC(=S)N(c1ccccc1)c1cccc(NNC=O)c1,144.0
133560,NS(=O)(=O)c1ccc2c(c1)C(O)CCC2,137.5
89514,C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NCCc1ccccn1,90.0
107770,COc1ccc(CN(C)CCCOc2ccc(NC(=O)c3cccc4c(=O)c5cccc(C)c5[nH]c34)cc2)cc1OC,160.0
49329,O=S(=O)(C(=CNc1cccc(NC=C(S(=O)(=O)c2ccccc2)S(=O)(=O)c2ccccc2)n1)S(=O)(=O)c1ccccc1)c1ccccc1,299.5
43509,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2cc(Br)cc3c2OS(=O)(=O)C(C)=C3)n1,197.0
165852,NC(=O)c1c(Cl)c(-c2ccccc2)n2c1CN(C(=O)c1ccc(-c3ccccn3)s1)CC2,232.0
74098,CC(C)(COS(N)(=O)=O)Oc1ccc(Cl)cc1,77.5
142633,CS(=O)c1ccc(-c2nn(Cc3ccc(Cl)cc3Cl)c(=O)cc2-c2ccc(F)cc2)cc1,214.45
50756,CCOC(=O)COc1ccc2c(-c3ccc(Cl)cc3)noc2c1,97.0
128299,CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/Nc1ccccc1C(C)C,269.5
42624,O=C1Nc2ccccc2N(C(=O)CN2CCCCC2CN2CCOCC2)c2ccccc21,194.5
138990,CCOC(=O)c1cc2c(Cl)ccc3c2n1CCC/C=C\3,89.5
101822,Cc1c(SCCN2CCOCC2)ccnc1CSc1nc2cc(C(=O)O)ccc2[nH]1,122.0
212384,CC(C)(O)CCC[C@@](C)(CC#CC(O)(C(F)(F)F)C(F)(F)F)[C@H]1CC[C@H]2[C@@H](O)CCC[C@]12C,146.5
63850,Cc1cccc(C(C(O)C(C)(C)C)n2ccnc2)c1,126.0
97714,N#Cc1cccc(C(CC(=O)c2ccc(F)cc2)CC(=O)c2ccc(F)cc2)c1,121.5
159445,CC(=O)Nc1cc2c(c3c1OC(C)(C)C3)C(c1ccccc1)=NC(C)(C)C2,177.5
94334,Cc1cc(N2C=CC(=O)CC2)nn2cnnc12,265.0
98496,COC(=O)C(C(=O)O)=C1SC=CS1,49.5
132873,CCCCNC(=O)NS(=O)(=O)c1cc(I)ccc1C(=O)OC,129.0
213735,O=C(CCN1CCCC1)Nc1ccc2c(c1)C(=O)c1cc(NC(=O)CCN3CCCC3)ccc1C2=O,233.0
59746,N#Cc1c(O)csc1N,300.0
10391,CC(C)c1nn2ccccc2c1C=O,81.25
200023,O=C(Nc1ccc(-n2nc(C(F)(F)F)nc2Cl)cc1)c1ccncc1F,168.5
81672,C[Si](C)(CC[Si](C)(C)c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,58.5
162673,COc1cc(/C=C/c2cc(OC)c(OC)c(OC)c2)cc(Br)c1OC,181.0
15302,Cc1nc[nH]c1CSCC/N=C(\NC#N)NCCc1c[nH]cn1,170.5
207672,O=C1c2ccc(Br)cc2C(=O)N1c1ccc(Cl)cc1C(F)(F)F,174.5
118299,COC(=O)c1ccccc1SC1=C(O)CC(CCc2ccccc2)(c2ccccc2)OC1=O,91.5
210437,CCc1nc2c(O)c(CCC(O)c3ccccc3)c(C(=O)N(C)C)cc2n1C,122.5
60534,CCOC(=O)c1c(Nc2ccc(Cl)cc2)n[nH]c1C,224.0
67623,CCOC(=O)C(C)Oc1ncn(-c2cccc(Cl)c2)n1,71.0
137454,COc1ccc(S(=O)(=O)C(C)(Cc2ccc(OCCN3CCCCC3)cc2)C(N)=O)cc1,98.0
58441,Oc1ccccc1OCC1SCCN1C(=S)Cc1ccccc1,95.0
4763,CCN(CC)c1ccc2c(c1)OC(=O)N(c1ccccc1)C2(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1,206.5
109385,COC(=O)/C=C/c1nc(C(=O)OC)ccc1OC,124.5
217626,CCCCCn1c2ccccc2c2cc(C(=O)NCC(C)(C)C)ncc21,91.5
32048,CC(c1ccc(O)cc1)(c1ccc(O)cc1)C(F)(F)F,93.75
145604,O=C(O)C(CBr)(CBr)CBr,84.5
119780,COc1ccc(NC(=O)c2coc(-c3ccncc3)c2)cc1N1CCN(C)CC1,104.0
173799,N#CC=C1CCN(c2ccc(N3C[C@H](CNC(=O)CBr)OC3=O)cc2F)CC1,161.0
204689,Cc1c[nH]c2c(Sc3nc4cc(Cl)ccc4[nH]3)ccc([N+](=O)[O-])c12,252.5
157136,O=[N+]([O-])c1ccc(N2CCN(CCBr)CC2)cc1,134.5
166742,O=C(O)CCCCc1c[nH]c2ccccc12,81.5
203576,CCC1CC(=O)N(Cc2ccc(C(=O)NC3CCCC3)cc2)N=C1c1ccc(OC)c(OC2CCCC2)c1,73.0
87106,Cc1cc(=O)oc2nn(Cc3cccnc3)c(C)c12,192.0
195207,Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ccc(CNS(=O)(=O)C2CC2)cc1,198.0
190912,CN1CCc2c([nH]c3ccc(NS(=O)(=O)c4ccc(N)cc4)cc23)C1,236.5
824,NC(=O)CCCOc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,176.5
190631,CN1CCNS(=O)(=O)c2cc(Oc3ccccc3)ccc21,129.5
174045,OC1CCC(c2ccc(OCCCCCCCCCCCBr)cc2)CC1,100.5
99295,CCOC(=O)c1cnc2nc(C(=O)O)c(OCC)cc2c1O,271.0
212117,CN1C(=O)C(c2cccc(Br)c2)(c2ccc(OC(F)F)c(C3CC3)c2)N=C1N,86.0
199387,CCCCN(CCCC)c1ccc(/C=C/C=C/C=C/C2=C(C#N)C(=C(C#N)C#N)OC2(C)C)c(OC)c1,158.0
57518,COc1cccc(C2(c3cccc(OC)c3)CC2(C)C=O)c1,122.5
202380,O=C(Nc1ccc2cc(CN3CCCC3)ccc2c1)N1CCC(c2ccc(F)cc2)CC1,210.0
3066,O=C(c1ccccc1)c1cccc2c1CCC2C(=O)NO,160.0
157841,Cn1cncc1-c1cc(/C=N/N(CCC(C)(C)O)C(N)=S)nc(NC2CCN(S(C)(=O)=O)CC2)n1,204.8
113702,CC(=O)NCCCCc1ccc(C(=O)C(C)Cl)cc1,66.5
120961,CN1CC(=O)N2[C@H](c3ccc(O)c(O)c3)c3[nH]c4ccccc4c3C[C@@H]2C1=O,225.0
102415,Cc1ccsc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1,233.5
159979,CCOc1ccc(-c2ccc3c(c2)C=C(C(=O)O)CCN3S(C)(=O)=O)cc1F,238.0
198312,C#CCCCOc1cc(C=O)ccc1OC,73.5
178307,CN(C)CCc1c(C(=O)O)[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,230.0
110740,CCOC(=O)c1c(CN2CCSCC2)nc2cc(OC)c(OC)cc2c1-c1ccc(OC)c(OC)c1,148.5
211853,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CCC(n4nnnc4CS(C)(=O)=O)CC3)c(F)c2)C(=O)O1,192.0
209838,COC(=O)/C=C/c1ccc(/C=C/c2csc(NC(C)=O)n2)s1,201.0
108180,Cc1ccccc1C1N[C@H](C(=O)OC(C)(C)C)CS1,167.0
176196,Cc1c(NC(=O)CC(C)(C)C)cc2c(c1C)OC(C)(C)C2Nc1ccccc1OC(F)(F)F,196.5
202362,CCOC(=O)C(NC(=O)c1ncn(Cc2ccccc2)c1[N+](=O)[O-])(OC)C(=O)OCC,126.5
105313,CCOC(=O)c1cc2ccc3c(c2cc1OCC)OC(n1cccc1)=C(C#N)C3c1cccc([N+](=O)[O-])c1,202.5
187688,N#Cc1ccc(-c2cnco2)cc1,140.0
41119,CC(=O)OC(CN(Cc1ccccc1)Cc1ccccc1)c1ccc2c(c1)CCN2C(C)=O,91.5
56797,CCCCCCCCc1ccc(/N=N/c2ccc(OC(=O)CCOCCCCCCC)cc2)cc1,42.1
