SMILES,Tm
CC(O)CCCCCCCCCCCC,307.15
Clc1ccc(Cl)c(Cl)c1Cl,320.15
Clc1cc(Cl)c(Cl)c(Cl)c1,326.15
Brc1ccc(cc1)C(=O)OC,354.15
C(COc1ccccc1)Oc2ccccc2,368.15
Clc1cc(Cl)c(Cl)cc1Cl,413.15
Cc1c(cccc1Br)[N+]([O-])=O,313.15
O=[N+]([O-])c1ccccc1CBr,320.15
O=[N+]([O-])c1cc(CBr)ccc1,332.15
Cc1ccc(cc1Br)[N+]([O-])=O,349.15
Cc1cc(ccc1Br)[N+]([O-])=O,351.15
O=[N+]([O-])c1ccc(CBr)cc1,372.15
COc1cc(ccc1Br)OC,299.15
O=C(c1ccccc1Cl)c2ccccc2,319.15
O=C(c1ccc(Cl)cc1)c2ccccc2,349.15
O=C(c1cc(Cl)ccc1)c2ccccc2,355.15
Nc1c(cc(cc1Cl)[N+]([O-])=O)[N+]([O-])=O,430.15
CCCCCCCCCCc1ccccc1,259.15
CCCCCCCCCCCCCl,264.15
O=C(C)OC(COC(C)=O)COC(=O)C,276.15
Cc1ccc(I)cc1,316.15
O=S(=O)c1ccccc1,397.15
Ic1cccc(N)c1,298.15
Ic1ccccc1N,331.15
Ic1ccc(N)cc1,336.15
BrCCCCCCCCCC,244.15
Ic1ccccc1O,315.15
Ic1cccc(O)c1,316.15
Ic1ccc(O)cc1,367.15
O=C(OCC)c1ccccc1C(=O)OCC,270.15
Oc2ccc1ccccc1c2Br,348.15
CCCCC(c1ccccc1)c2ccccc2,261.15
CC(=C)CCCCCCCCCCCCC,266.15
CCCCCCCCCCC1CCCCC1,271.15
C1CCCCCCCCCCCCCCC1,334.15
Clc1cccc(Cl)c1Br,339.15
O=C(CC(=O)c1ccccc1)c2ccccc2,351.15
CC(CCCCCCCCCCCC)CC,251.15
CC(C)CCCCCCCCCCCCC,266.15
COC(C(=O)c1ccccc1)c2ccccc2,320.15
O=C(OCC)c1ccc(cc1)c2ccccc2,322.15
COc1c(cc(cc1OC)C(=O)OC)OC,357.15
Brc1cc(/C=C/C(=O)O)ccc1,450.15
Brc1ccc(/C=C/C(=O)O)cc1,535.15
BrC(C)(CC)CBr,203.15
BrCCCCCBr,233.15
BrC(C)CCCBr,239.15
CC(C)(C)C(Br)Br,287.15
BrC(C)(C)C(Br)C,288.15
ClC(Cl)(Cl)c1ccccc1Cl,302.15
N#Cc1cc(I)ccc1,313.15
N#Cc1ccccc1I,328.15
N#Cc1ccc(I)cc1,398.15
O=C(CCCCCCCCC(=O)OC)OC,303.15
C=Cc1ccc(I)cc1,317.15
c1cc(ccc1)c3ccccc3c2ccccc2,329.15
c1cc(ccc1)c2cccc(c2)c3ccccc3,360.15
O=SCc1ccccc1,407.15
Oc1c(OC)cc(cc1Br)C=O,437.15
c1cc(ccc1)c2ccc(cc2)c3ccccc3,486.15
CCCCCCCCCCCc1ccccc1,268.15
Brc2ccccc2c1ccccc1,275.15
Cc1cccc(C)c1I,284.15
O=Cc1ccccc1I,310.15
O=Cc1cc(I)ccc1,331.15
O=Cc1ccc(I)cc1,351.15
BrCCCCCCCCCCC,263.15
Brc1cccc(Br)c1,266.15
Brc1ccccc1Br,280.15
Ic1ccc(OC)cc1,323.15
OCc1ccc(I)cc1,346.15
Brc1ccc(Br)cc1,361.15
OCc1ccccc1I,365.15
Clc1ccc(Br)cc1C(=O)O,427.15
O=C(OCC)C(C(=O)OCC)c1ccccc1,289.15
CCCCCCCCCCCCCCCC#C,295.15
CCCCCC(c1ccccc1)c2ccccc2,261.15
Ic1ccccc1Cl,274.15
CCCCCCCCCCCCCCC(=C)C,275.15
CCCCCCCCCCCCCCCC=C,284.15
Ic1ccc(Cl)cc1,327.15
CC(CCCCCCCCCCCCC)CC,258.15
CC(C)CCCCCCCCCCCCCC,277.15
CC(O)CCCCCCCCCCCCCC,320.15
Ic1ccc(CC#N)cc1,321.15
c1ccccc1C(c2ccccc2)c3ccccc3,367.15
BrC(c1ccccc1)c2ccccc2,314.15
CC(C)c1cc(c(cc1C(C)C)C(C)C)C(C)C,392.15
BrC(C)CCCCCCCCCC,177.14999999999998
BrCCCCCCCCCCCC,263.15
Brc1ccc(Br)c(C)c1,278.15
OC(=O)c1ccccc1I,435.15
OC(=O)c1cc(I)ccc1,460.15
OC(=O)c1ccc(I)cc1,546.15
Ic1cccc(c1)[N+](=O)[O-],311.15
Ic1ccccc1[N+](=O)[O-],324.15
Brc1ccc(Br)c(N)c1,324.15
Brc1cc(Br)c(N)cc1,351.15
Brc1cccc(Br)c1N,353.15
Ic1ccc(cc1)[N+](=O)[O-],446.15
CCCCCCCCCCCCCCC#CCC,275.15
BrC(Br)Br,281.15
CCCCCCCCCCCCCCCCC#C,300.15
Brc1cc(Br)c(O)cc1,313.15
BrCCCCCCCCCCCO,319.15
C=C(C)CCCCCCCCCCCCCCC,282.15
CCCCCCCCCI,253.15
CC(CCCCCCCCCCCCCC)CC,267.15
CC(C)CCCCCCCCCCCCCCC,279.15
O=C(CCCCCCCCC(=O)OCC)OCC,275.15
C(COc1ccccc1)OCCOc2ccccc2,339.15
O=C(c1ccc(Br)cc1)c2ccccc2,355.15
OC(c1ccccc1)(c2ccccc2)c3ccccc3,436.15
O=C(C)Oc1ccc(I)cc1,305.15
O=C(C)Oc1cccc(I)c1,311.15
Ic1cc(ccc1)C(=O)OC,327.15
Ic1ccc(cc1)C(=O)OC,388.15
BrC(Br)CBr,244.15
CCCCCCCCCCCCCCCCCC#C,306.15
BrCCCCCCCCCCCCO,307.15
CCCCCCCCCCCCCCCCC(=C)C,287.15
CCCCCCCCCCCCCCCCCC=C,296.15
CC(CCCCCCCCCCCCCCC)CC,274.15
ICI,279.15
CC(C)CCCCCCCCCCCCCCCC,288.15
Clc1ccc(Cl)c(I)c1,294.15
Ic1cccc(Cl)c1Cl,308.15
Ic1cc(Cl)cc(Cl)c1,329.15
O=C(OCCCC)c1ccccc1C(=O)OCCCC,238.15
BrC(CBr)CBr,289.15
C#CCCCCCCCCCCCCCCCCCC,309.15
O=[N+]([O-])c1cc(Br)ccc1Br,355.15
C=C(C)CCCCCCCCCCCCCCCCC,293.15
C=CCCCCCCCCCCCCCCCCCC,302.15
Ic1ccc(cc1)c2ccccc2,387.15
Ic1cccc(Br)c1,264.15
CCCCCCCCCCCI,275.15
CC(CCCCCCCCCCCCCCCC)CC,281.15
Ic1ccccc1Br,283.15
CC(C)CCCCCCCCCCCCCCCCC,291.15
ICCI,354.15
Ic1ccc(Br)cc1,364.15
BrC(C)C(Br)CBr,254.15
BrC(CCBr)CBr,255.15
BrC(C)C(Br)(Br)C,275.15
ClC(Cl)(Cl)c1ccc(cc1)C(Cl)(Cl)Cl,382.15
Brc1ccc(cc1)c2ccc(Br)cc2,443.15
Brc1cc(Br)c(Br)cc1,316.15
Brc1cc(Br)cc(Br)c1,397.15
Brc2ccc(Oc1ccc(Br)cc1)cc2,333.15
Brc1cc(Br)cc(Br)c1O,362.15
Ic1cccc(I)c1,310.15
Ic1ccc(I)cc1,404.15
O=C(c1ccc(Br)cc1)c2ccc(Br)cc2,448.15
BrC(Br)C(Br)Br,273.15
BrC(Br)(CBr)CBr,284.15
CCC(CCCC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,223.15
Ic1cc(I)c(O)c(I)c1,431.15
CC(C)(C)C(Br)C,298.15
O=C(C)Oc1ccc(cc1)CC#N,323.15
BrCC(CBr)CBr,241.15
[2H]c4c3c2c(c([2H])c([2H])c1c([2H])c([2H])c([2H])c(c12)c([2H])c3[2H])c([2H])c4[2H],429.15
[2H]c4c3c(c([2H])c([2H])c2c1c([2H])c([2H])c([2H])c([2H])c1c([2H])c([2H])c23)c([2H])c([2H])c4[2H],528.15
[2H]c1c(c([2H])c([2H])c([2H])c1[2H])c3c([2H])c([2H])c(c2c([2H])c([2H])c([2H])c([2H])c2[2H])c([2H])c3[2H],486.15
[2H]C([2H])(C([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],220.15
[2H]C([2H])(C([2H])([2H])C([2H])([2H])[2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],243.15
[2H]C([2H])([2H])OC(=O)C(=C([2H])[2H])C([2H])([2H])[2H],225.15
[2H]C([2H])(C([2H])([2H])C(=O)O)C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])C([2H])([2H])[2H],340.15
[2H]C([2H])([2H])C(=O)O[2H],288.65
[2H]C([2H])([2H])[2H],90.14999999999998
[2H]N([2H])C(=O)N([2H])[2H],409.15
[2H]C([2H])([2H])C([2H])([2H])O[2H],159.14999999999998
[2H]C(O[2H])(C([2H])([2H])O[2H])C([2H])([2H])O[2H],293.15
[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],279.95
[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],180.15
[2H]c2c1c([2H])c([2H])c([2H])c([2H])c1c([2H])c([2H])c2[2H],355.15
[2H]C1([2H])C([2H])([2H])C([2H])([2H])OC1([2H])[2H],167.14999999999998
OCC(=O)[C@@]4(O)CC[C@@H]2[C@]4(C)C[C@H](O)[C@@H]1[C@@]3(C)CCC(=O)C=C3CC[C@H]12,493.15
CC(=O)OCC(=O)[C@@]4(O)CC[C@@H]3[C@]4(C)C[C@H](O)[C@H]2[C@H]3CCC1=CC(=O)C=C[C@@]12C,511.15
NC(=O)CCCCCCCCCCC/C=CCCCCCCCC,352.15
Oc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)c4cc3,417.15
O=C4CC[C@@]3(C)C(CC[C@@H]1[C@@H]3CC[C@]2(C)[C@@H](O)CC[C@@H]12)=C4,428.15
Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)CC[C@@H]12)c4cc3,446.15
[O-][N+](=O)c2ccc(N/N=C/c1ccccc1)c(c2)[N+]([O-])=O,513.15
Oc1ccc(cc1OC)/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2,453.15
CC(O)(P(O)(=O)O)P(=O)(O)O,472.15
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,432.15
ClC3=C(Cl)[C@]4(Cl)[C@@H]2[C@@H]1C[C@@H](C=C1)[C@@H]2[C@@]3(Cl)C4(Cl)Cl,377.15
ClC1=C(Cl)[C@]3(Cl)C(Cl)(Cl)[C@@]1(Cl)[C@H]2COS(=O)(=O)OC[C@H]23,454.15
O[C@@H]([C@H](C)NC)c1ccccc1,309.15
O[C@@H]1CCC[C@@H]1O,305.65
ClC1=C(Cl)[C@@]2(Cl)C(Cl)(Cl)[C@]1(Cl)[C@@H]3[C@H]2[C@@H]4C[C@H]3[C@H]5O[C@@H]45,449.15
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.15
ClC2=C(Cl)[C@@]3(Cl)C1CC(Cl)C(Cl)C1[C@]2(Cl)C3(Cl)Cl,379.65
O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)[C@@H]4c2cccc(O)c2C(=O)c3c(O)cc(CO)cc34,421.15
CC2(C)C1CC(=O)[C@@]2(C)CC1,452.15
O[C@H]1CCC[C@@H]1O,328.15
O[C@@H]2[C@@H](O)[C@@H]1O[C@H]8O[C@H](CO)[C@@H](O[C@H]7O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]2O[C@@H]1CO)[C@H](O)[C@H]3O)[C@H](O)[C@H]4O)[C@H](O)[C@H]5O)[C@H](O)[C@H]6O)[C@H](O)[C@H]7O)[C@H](O)[C@H]8O,563.15
CC2(C)O[C@]1(C)CC[C@H]2CC1,275.15
CC(C)(O)[C@](O)([C@H](C)OC)C(=O)OCC1=CCN2CC[C@H](OC(=O)C(/C)=CC)[C@@H]12,370.15
ClC2=C(Cl)[C@@]3(Cl)C1C=CC(Cl)C1[C@]2(Cl)C3(Cl)Cl,368.65
Clc1c(CC(=O)O)c(Cl)ccc1Cl,429.15
Clc1cc(Cl)ccc1OCC(=O)O,411.15
NNc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,474.15
CN(C)c2ccc(/C=C/C1=CC(C=C(C)O1)=C(C#N)C#N)cc2,485.15
O=C(N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]5C[C@@]6(O)[C@@H](OC(=O)c2ccccc2)[C@H]4[C@@](C)([C@@H](O)C[C@H]3OC[C@]34OC(C)=O)C(=O)[C@H](OC(C)=O)C(=C5C)C6(C)C)c7ccccc7,487.65
Nc2ccc(Cl)cc2C(=O)c1ccccc1,369.15
Clc1ccccc1/C=C(C#N)C#N,368.15
OC(C(=NO)c1ccccc1)c2ccccc2,427.15
Br/C(CO)=C(/Br)CO,386.15
OC(=O)/C(=C/c1ccccc1)c2ccccc2,446.15
CN(C)c1ccc(/C=C/C=O)cc1,408.15
O=CC=Cc1ccccc1,266.15
Nc2ccccc2C(=O)OC/C=C/c1ccccc1,334.15
CC=CC=O,197.15
CC=CC,168.14999999999998
N#CC=CC#N,370.15
CC=CC=CC(=O)O,407.15
CC(=O)Oc2c(C)c(C)c1O[C@@](C)(CCc1c2C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,301.15
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(O1)c(C)c(C)c(O)c2C,275.15
O=C(O)[C@H](CC)[C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]5O[C@]4(C=C[C@@H](O)[C@]2(CC[C@](C)(O2)[C@H]3CC[C@](O)(CC)[C@H](C)O3)O4)[C@H](C)C[C@@H]5C,386.15
OC[C@@H](O)COCc1ccccc1,300.65
O[C@@H](C(=O)O)c1ccccc1,405.15
O=C(O)[C@H](O)[C@@H](O)C(O)=O,444.15
C[C@@H](O)[C@@H](C)O,289.15
OC[C@@H](O)[C@@H](O)CO,395.15
C[C@@H](O)[C@H](C)O,306.15
CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O)[C@@H]3O,387.15
C=C(C)[C@@H]2Oc3ccc1C(=O)[C@H]4c5cc(OC)c(OC)cc5OC[C@H]4Oc1c3C2,438.65
CCCCCCCCCCCCCCCCCC(=O)O[C@@H]3[C@H](C[C@@H](C)O[C@H]3O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)N(C)C,375.15
O=C(O)[C@@H](O)[C@H](O)C(O)=O,446.15
NC(=O)/C=CC(=O)O,432.65
O=C(O)/C=CC(=O)O,411.15
CC(=NO)C(/C)=NO,511.15
O=C3C[C@@H]4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@]1(C)O)[C@@]4(C)CC3=CO,452.15
COc1cc(ccc1OC)CC(=O)O,371.15
CC(C)CCC[C@@H](C)[C@H]4CC[C@@H]3[C@]4(C)CC[C@H]2[C@H]3CC=C1C[C@@H](O)CC[C@@]12C,422.15
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]2CC[C@H]3C4=CC=C1C[C@@H](O)CC[C@]1(C)[C@H]4CC[C@]23C,433.15
Clc1cc(CC#N)ccc1,284.65
CCC=CCCO,211.65
OCc2cc(Oc1ccccc1)ccc2,283.15
CC(=O)C(/C)=NO,348.15
NNc1ccc(Cl)cc1[N+]([O-])=O,407.15
[O-][N+](=O)c1cccc(c1)NC(=O)C4=Cc2ccccc2/C(=NNc3cc(ccc3OC)[N+]([O-])=O)C4=O,608.15
C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,309.15
COc1ccc2C[C@H]4N(C)CC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45,428.15
CC1=CC[C@@H](CC1=O)C(C)=C,362.15
CC(=O)[C@@]3(OC(C)=O)CC[C@H]2[C@@H]4C[C@H](C)C1=CC(=O)CC[C@]1(C)[C@H]4CC[C@@]23C,481.15
Oc2cc3C[C@]4(O)COc1c(O)c(O)ccc1[C@@H]4c3cc2O,413.15
O=C2Oc1c4c(cc(OC)c1C=3CCC(=O)C2=3)O[C@H]5OC=C[C@@H]45,541.65
Oc1ccc(cc1OC)CNC(=O)CCCC/C=C/C(C)C,339.15
O[C@H](c2ccnc1ccccc12)[C@@H]4C[C@@H]3CC[N@]4C[C@@H]3C=C,473.15
O[C@@H](c2ccnc1ccccc12)[C@H]4C[C@@H]3CC[N@]4C[C@@H]3C=C,538.15
O=C(O)CCCCCCC/C=CC/C=CCCCCC,268.15
O=P(C(=O)c1c(C)cc(C)cc1C)(c2ccccc2)c3ccccc3,363.15
S=C(NNc1ccccc1)/N=N/c2ccccc2,441.15
Clc1ccc(CN(CC)C(=C[N+]([O-])=O)NC)cn1,345.15
Fc1c(c(F)c(F)c(F)c1F)C(=O)c2ccccc2,310.65
FC(F)(F)c1ccccc1,246.15
O=CC=P(c1ccccc1)(c2ccccc2)c3ccccc3,459.65
[O-][N+](=O)/C=C/c1ccccc1,331.15
CNc1ccc(Cl)cc1C(=O)c2ccccc2,367.15
O=C2N[C@@H]3[C@H](CCCCC(=O)ON1C(=O)CCC1=O)SC[C@@H]3N2,485.15
OC(Cn1cncn1)(c2ccccc2F)c3ccc(F)cc3,403.15
Fc1cc(cc(F)c1O)C(=O)CC,400.15
Oc1cc(ccc1OC)C(C)=O,362.65
O=[N+]([O-])c1c(C)c(c(C)c(c1C(C)(C)C)[N+]([O-])=O)C(C)=O,408.65
CCN(CC)C(C)O,203.15
OS(=O)(=O)C(C)N1CCOCC1,516.15
Oc2ccc3ccccc3c2N=Nc1ccccn1,412.65
CC(=O)C=P(c1ccccc1)(c2ccccc2)c3ccccc3,477.15
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,381.65
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,360.15
Clc1ccc(cc1)C(C(Cl)Cl)c2ccc(Cl)cc2,382.15
CC(C)(OOC(C)(C)c1ccccc1)c2ccccc2,313.15
BrC(c1ccccc1)(c2ccccc2)c3ccccc3,426.15
FC(F)(C(F)(F)CCI)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,355.65
ClC(Cl)C(Cl)(Cl)Cl,244.15
FC(F)C(F)(F)F,170.14999999999998
FC(F)(F)C(F)C(F)(F)F,142.14999999999998
FCC(F)(F)F,172.14999999999998
FC(F)(F)C(=O)C(F)(F)F,144.14999999999998
FC(F)(F)C(O)C(F)(F)F,270.15
FC(F)(F)CC(F)(F)F,175.14999999999998
S=P(N1CC1)(N2CC2)N3CC3,324.65
CC(F)(F)F,162.14999999999998
O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,324.65
FC(F)(C(F)(F)C(F)(F)I)C(F)(F)I,264.15
OC(c1ccccc1)(c2ccccc2)C(O)(c3ccccc3)c4ccccc4,444.15
Cl/C(Cl)=C(Cl)C(Cl)=C(/Cl)Cl,252.15
ClC(F)(F)C(Cl)(Cl)F,238.15
ClC=C(/Cl)Cl,188.15
CC(OCC)OCC,173.14999999999998
NC(=N)N(c1ccccc1)c2ccccc2,423.15
O=C=Nc1ccc(cc1)Cc2ccc(N=C=O)cc2,310.35
ClC=1C(Cl)=C(Cl)C(Cl)(Cl)C=1Cl,264.15
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,386.15
Brc1c(C)c(Br)c(Br)c(Br)c1Br,561.15
Clc1c(c(Cl)c(Cl)c(Cl)c1Cl)[N+]([O-])=O,414.65
Fc1cc(F)c(F)c(F)c1F,225.15
O=C(O[C@@H]9O[C@H](COC(=O)c2cc(O)c(O)c(OC(=O)c1cc(O)c(O)c(O)c1)c2)[C@@H](OC(=O)c4cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c4)[C@H](OC(=O)c6cc(O)c(O)c(OC(=O)c5cc(O)c(O)c(O)c5)c6)[C@H]9OC(=O)c8cc(O)c(O)c(OC(=O)c7cc(O)c(O)c(O)c7)c8)c%11cc(O)c(O)c(OC(=O)c%10cc(O)c(O)c(O)c%10)c%11,483.15
Clc2c1ccccc1c(Cl)c(Cl)c2Cl,455.15
Fc1ccc(F)c(F)c1F,231.15
BrC1CCC(CC1Br)C(Br)CBr,343.15
Fc1ccccc1F,239.15
OC3Cc2cccc1cccc3c12,420.65
c1cc2cccc3CCc(c1)c23,368.15
O=C3c1ccccc1C(=O)c2c3ccc(O)c2O,554.15
Cc2cc1ccccc1n2C,329.65
CNNC,264.15
N(Nc1ccccc1)c2ccccc2,398.15
OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,460.15
O=S1(=O)CCCO1,305.15
C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,297.15
Nc1nc(N)nc(N)n1,618.15
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,522.15
COc1c(Cl)cc(Cl)cc1Cl,334.15
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,345.15
O=[N+]([O-])N1CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O,478.15
OCCN1C(=O)N(CCO)C(=O)N(CCO)C1=O,411.15
O=C2c1n(C)cnc1N(C)C(=O)N2C,510.15
c1cccc2scnc12,275.15
Sc1nc2ccccc2s1,452.15
Brc1cc(OC)cc(Br)c1,314.65
ClN1C(=O)NC(=O)N(Cl)C1=O,498.15
O=C1N(Cl)C(=O)N(Cl)C1(C)C,408.15
Fc1cc(F)cc(c1)[N+](=O)[O-],290.15
OCC(=O)CO,348.15
O=C=N/c1cccc(N=C=O)c1C,293.15
[O-][N+](=O)c2cc(cc1ccccc12)[N+]([O-])=O,420.15
C1CCOCO1,231.15
S=C(Nc1ccccc1)Nc2ccccc2,427.15
O=C(Nc1ccccc1)Nc2ccccc2,511.15
O=C(O)C1CSCN1,468.15
ClC2(Cl)C1(Cl)C(Cl)=C(Cl)C2(Cl)C(C1C(=O)O)C(=O)O,513.65
Nc3ccc(N)c2C(=O)c1c(N)ccc(N)c1C(=O)c23,605.15
O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)[C@H]1OC[C@H](O)[C@H]1O,330.15
COc1cc(Cl)c(cc1Cl)OC,407.15
O=C=Nc1ccc(cc1)N=C=O,367.15
C1CSCCS1,384.15
O=C2C=CC(=O)c1ccccc12,399.65
O=C2C=C(C)N(C)N2c1ccccc1,383.15
O=C(C=Cc1ccccc1)C=Cc2ccccc2,384.15
BrCCCCCCBr,275.15
O=C=NCCCCCCN=C=O,218.15
O=C(CCCCC(=O)c1ccccc1)c2ccccc2,380.15
BrCCCCCCCCBr,288.65
[O-][N+](=O)c3ccc(O)c2c3C(=O)c1c(ccc(O)c1C2=O)[N+]([O-])=O,498.15
Oc2cccc1Cc3cccc(O)c3C(=O)c12,454.15
[O-][N+](=O)c1cccc2cccc([N+]([O-])=O)c12,444.65
OC(=O)[C@@H]1CCCN1C(=O)[C@H](C)CS,379.15
[O-][N+](=O)c3cc(C)ccc3N=Nc1c2ccccc2ccc1O,544.15
[O-][N+](=O)c1ccc(cc1)/N=N/c2c3ccccc3ccc2O,523.15
Cc4ccccc4/N=N/c3ccc(/N=N/c1c2ccccc2ccc1O)c(C)c3,472.15
Oc4ccc1ccccc1c4/N=N/c3ccc(N=N/c2ccccc2)cc3,472.15
Oc3ccc1ccccc1c3/N=N/c2ccccc2,405.15
O=S(=O)(CCn1c(cnc1C)[N+]([O-])=O)CC,400.65
CCOc1ccc(cc1)C(C)(C)COCc3cc(Oc2ccccc2)ccc3,309.15
Fc1ccc(cc1)C4(Cn2cncn2)OC4c3ccccc3Cl,398.15
OCCCCCCCCCCc1ccccc1,309.15
O=C(O)CCCCCCCCCCCO,359.65
O=C(O)CCCCCCCCCCC(O)CCCCCC,353.65
NC(=S)NCC=C,344.15
O=C2c1ccccc1C(=O)c3c2c(N)c(Br)cc3Br,499.15
O=C3c1ccccc1C(=O)c2c3ccc(C)c2N,478.15
NCC(O)COc1ccccc1,419.15
O=C3c1ccccc1C(=O)c2c3cccc2N,523.15
CC(Cl)(F)F,142.14999999999998
C=C(Cl)F,104.14999999999998
ClCCOCCCl,226.15
FC(F)(F)c1ccccc1Cl,265.75
ClCCN=C=O,408.15
FC(F)(F)c1ccc(Cl)cc1,237.15
CC=CCCl,208.15
N=C(N)NC#N,481.15
CCOc1ccc(cc1)[N+]([O-])=O,331.15
O=C1C=CC(=O)N1CC,317.15
O=C(O)C2=CN(CC)c1nc(C)ccc1C2=O,502.65
Fc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O,300.15
Fc1ccc(cc1)[N+](=O)[O-],294.15
Fc2cccc1ccccc12,260.15
On2nnc1ccccc12,432.15
O=C1c2ccccc2NC1=O,473.15
O=C3C=Cc2cccc1cccc3c12,427.65
CC(=C)C(=O)OC(O)CC,215.15
O=C1CCC(=O)N1O,369.65
CC(C)Cn3cnc2c(N)nc1ccccc1c23,566.15
O=C=Nc2cccc1ccccc12,277.15
S=C=Nc2cccc1ccccc12,331.15
COc1ccc(cc1)[N+]([O-])=O,321.15
CC(O)COC,176.14999999999998
NC(=O)N(C)N=O,394.15
Cc1ccccc1N=O,346.65
CN1CC=C(CC1)c2ccccc2,311.65
Cc2cccc1ccccc12,251.15
O=C1CCCN1C,250.15
O=C(O)c2cccc1ccccc12,435.15
ClC(=O)c2cccc1ccccc12,299.15
CNC(=O)Oc2cccc1ccccc12,415.15
O=[N+]([O-])c1ccc(cc1)C(F)(F)F,312.15
[O-][N+](=O)c2cccc1ccccc12,334.65
CC(O)c1ccccc1,293.15
O=C1CCN(N1)c2ccccc2,395.15
S=C(N)Nc1ccccc1,422.15
C=CN1CCCCCC1=O,307.15
O=C(O)c1ccccc1C(=O)Nc3cccc2ccccc23,476.15
O=C(O)c4ccccc4C=2c3cc(Br)c(O)c(Br)c3OC=1C=2C=C(Br)C(=O)C=1Br,573.15
Clc1cc(OC(C)C(=O)O)c(Cl)cc1Cl,449.15
[O-][N+](=O)c2ccc(Cc1ccccn1)c(c2)[N+]([O-])=O,365.15
O=C1NC(=O)CCC1N3C(=O)c2ccccc2C3=O,543.15
CCCCOCCOCCOC(C)=O,241.15
OCCOCCOCC,197.15
Nc2ccccc2Cc1ccccc1CC,308.15
OCCOCCOC,203.15
CC(OC)COC(C)CO,190.15
Cc1ncc([N+]([O-])=O)n1CCO,433.15
O=[N+]([O-])c1ccccc1CCO,275.15
CC(C(=O)O)c1ccc(CC(C)C)cc1,350.65
CC1(N=C(NC1=O)c2ncccc2C(=O)O)C(C)C,444.65
O=[N+]([O-])c1ccc(CCO)cc1,336.15
BrCC1CO1,233.15
OCc2ccccc2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,472.15
